,gn,gn1,human_mouse,lca,name
62716251,,,False,,DLF010_GL0037433  [gene]  locus=scaffold17603_2:1499:2800:- [Complete] codon-table.11
62717859,FP2_30900,FP2_30900,False,853,gi|479210685|ref|YP_007838620.1| galactosamine 6-phosphate isomerase AgaS [Faecalibacterium prausnitzii L2-6]
62718143,metK,metK,False,2,gi|495392883|ref|WP_008117584.1| S-adenosylmethionine synthetase [[Bacteroides] pectinophilus]
62718684,glgC,glgC,False,186802,gi|238924574|ref|YP_002938090.1| ADP-glucose pyrophosphorylase [Eubacterium rectale ATCC 33656]
62719918,,,False,,MH0355_GL0053652  [gene]  locus=scaffold77336_1:123:1496:+ [Complete] codon-table.11
62722213,BN806_01550,BN806_01550,False,1263,"C6JDA4|RSAG_01921 extracellular solute-binding protein, family 1 [Ruminococcus sp. 5_1_39BFAA]"
62725929,,,False,,MH0189_GL0177714  [gene]  locus=scaffold112350_1:9862:11232:+ [Complete] codon-table.11
62726174,"BN792_00315,FP2_23110",,False,216851,"C7H9I3|FAEPRAA2165_02985 electron transport complex, RnfABCDGE type, C subunit [Faecalibacterium prausnitzii A2-165]"
62726266,,,False,,2A-dyr16-07_GL0056555_1_708_+
62727257,purA,purA,False,171549,gi|433651572|ref|YP_007277951.1| adenylosuccinate synthase [Prevotella dentalis DSM 3688]
62728274,BN762_02127,BN762_02127,False,816,gi|494835063|ref|WP_007561163.1| hemolysin D [Bacteroides plebeius]
62728446,tig,tig,False,216851,gi|479173396|ref|YP_007801583.1| trigger factor [Faecalibacterium prausnitzii SL3/3]
62729986,,,False,,DOF004_GL0075043  [gene]  locus=scaffold26128_4:2:1372:- [Lack both ends] codon-table.11
62730692,,,False,,T2D-49A_GL0055532  [gene]  locus=scaffold24056_4:1:1371:+ [Lack both ends] codon-table.11
62730926,,,False,,6-5_GL0033871_1_732_+
62731685,BN704_00320,BN704_00320,False,1263029,gi|547763636|ref|WP_022175640.1| glutamate dehydrogenase [Firmicutes bacterium CAG:552]
62734416,ychF,ychF,False,1239,gi|511048419|ref|WP_016302305.1| GTP-binding protein YchF [Lachnospiraceae bacterium COE1]
62735349,,,False,,O2.UC19-2_GL0113970  [gene]  locus=scaffold60003_7:1:1368:- [Lack both ends] codon-table.11
62735721,,,False,1239,gi|496267986|ref|WP_008981262.1| glutamate dehydrogenase [Ruminococcaceae bacterium D16]
62737980,"CLG_B0603,gdhA,HA1_09396,BN542_02937,Clocel_1284,CbC4_1871,gdh,BN573_00676,gluD,CAETHG_2367",,False,1485,gi|187933583|ref|YP_001884980.1| glutamate dehydrogenase [Clostridium botulinum B str. Eklund 17B]
62740715,"BN593_00713,BN708_01595",,False,1239,gi|547944161|ref|WP_022345310.1| periplasmic binding protein/LacI transcriptional regulator [Clostridium sp. CAG:299]
62740745,"BN705_01233,BN600_01347,BN547_01291,BN662_00817,BN514_01879,CC1_20260",,False,1239,gi|546406057|ref|WP_021857292.1| pyruvate phosphate dikinase [Firmicutes bacterium CAG:555]
62742086,,,False,,MH0426_GL0069454  [gene]  locus=scaffold94017_1:190:1554:- [Complete] codon-table.11
62742615,"BN511_01179,BN589_01555",,False,102106,gi|548165466|ref|WP_022387656.1| amidohydrolase family protein [Collinsella sp. CAG:289]
62743051,,,False,,1-2_GL0094997_1_705_+
62743829,"BN586_01468,dapL",,False,186802,gi|479137534|ref|YP_007768966.1| LL-diaminopimelate aminotransferase apoenzyme [Coprococcus catus GD/7]
62751142,"BN806_01431,BN729_01943,BN552_00711,CK5_28660,BN568_00747,BN630_01425,CK1_12650",,False,186802,gi|517991626|ref|WP_019161834.1| acetyl-CoA synthase subunit gamma [Ruminococcus sp. JC304]
62751257,"CK1_39640,BN514_01050,BN807_01365",,False,186802,"gi|479155517|ref|YP_007785292.1| ABC-type sugar transport system, periplasmic component [Ruminococcus sp. SR1/5]"
62751384,,,False,,DOM012_GL0074604  [gene]  locus=scaffold23535_6:2:1363:+ [Lack 5'-end] codon-table.11
62751571,pgk,pgk,False,976,gi|518037437|ref|WP_019207645.1| phosphoglycerate kinase [Bacteroidetes bacterium oral taxon 272]
62753172,,,False,,MH0024_GL0020282  [gene]  locus=scaffold16447_1:6225:7583:+ [Lack 3'-end] codon-table.11
62753983,"BN653_00526,BN524_00306",,False,186802,gi|547958563|ref|WP_022358934.1| putative uncharacterized protein [Clostridium sp. CAG:43]
62754788,"BN659_01874,BN750_02341,BN821_02176,BN612_02248,BVU_3166,BN536_01738,BN594_03477,BN727_02408,Bache_2319,BN762_01697,BN728_00421,BN509_01800,Bacsa_0567,BN461_00867",,False,976,gi|546361753|ref|WP_021848494.1| putative 8-amino-7-oxononanoate synthase [Bacteroides sp. CAG:598]
62756888,"BN586_02193,BN524_01810,BN457_01226,BN605_02107,BN651_00235",,False,186803,gi|496261791|ref|WP_008975176.1| MULTISPECIES: beta-aspartyl peptidase [Lachnospiraceae]
62758588,,,False,,V1.UC54-0_GL0202804  [gene]  locus=scaffold991_2:1:1170:- [Lack 3'-end] codon-table.11
62758967,,,False,,MH0153_GL0048389  [gene]  locus=scaffold100290_2:1:1026:+ [Lack both ends] codon-table.11
62759230,BN795_01219,BN795_01219,False,1262992,gi|546421674|ref|WP_021858999.1| acetyl-CoA acetyltransferase [Firmicutes bacterium CAG:83]
62761516,"EUBREC_0542,BN626_00671,EUR_01830,BN518_02260,ERE_24170",,False,186802,gi|238922953|ref|YP_002936466.1| putative sugar-binding secreted protein [Eubacterium rectale ATCC 33656]
62763026,pgk,pgk,False,239759,gi|390946741|ref|YP_006410501.1| 3-phosphoglycerate kinase [Alistipes finegoldii DSM 17242]
62763779,,,False,,MH0343_GL0086458  [gene]  locus=scaffold26657_2:110:1027:- [Lack 5'-end] codon-table.11
62764547,"RBR_07770,BN462_00132",,False,1263,gi|479150727|ref|YP_007780903.1| Maltose-binding periplasmic proteins/domains [Ruminococcus bromii L2-63]
62766323,,,False,,N037A_GL0134475  [gene]  locus=scaffold23372_1:13460:14815:+ [Complete] codon-table.11
62768135,glyA,glyA,False,171549,gi|547879479|ref|WP_022284979.1| serine hydroxymethyltransferase [Bacteroides sp. CAG:770]
62768166,"BN529_01903,BN477_00133,BVU_0144,BN800_00258,BN728_01945,BN707_01054,BXY_09790,BN697_01682,BN711_01984,BN507_02360,BN762_02486,BN669_01913,BN612_01756,BN821_00756,BN506_00880,BN560_00132,BN471_02530,BT_2415,BN535_00456,BN536_00106,Bacsa_3288,BN523_01238,BDI_3491,BF0595,BN659_00575,BN675_01924,BN509_00183,BN772_03534,BN759_00582,BN461_01648,BN750_00911,BN644_01871,BN744_01340,BN532_00664,aspC,BN727_00823,aspC1,BN666_00459,BN604_03037,BN594_00606,Bache_0214",,False,976,gi|325300370|ref|YP_004260287.1| aspartate transaminase [Bacteroides salanitronis DSM 18170]
62768171,,,False,487173,gi|496135145|ref|WP_008859652.1| hypothetical protein [Dialister succinatiphilus]
62769564,,,False,,SRS014287.150185-T1-C
62769590,,,False,,MH0234_GL0161778  [gene]  locus=scaffold67217_3:36954:38306:- [Complete] codon-table.11
62771938,,,False,,O2.UC46-1_GL0000885  [gene]  locus=scaffold29893_5:3:1355:- [Lack both ends] codon-table.11
62772745,,,False,,MH0088_GL0099207  [gene]  locus=scaffold34355_18:1281:2537:- [Complete] codon-table.11
62778044,BN555_02149,BN555_02149,False,1263012,gi|547125583|ref|WP_021916096.1| putative sugar-binding secreted protein [Firmicutes bacterium CAG:24]
62778583,"BN762_00420,BN800_02433,BN536_01175,BN461_02177,BN728_02532",,False,816,gi|517540449|ref|WP_018710657.1| peptidyl-prolyl cis-trans isomerase [Bacteroides barnesiae]
62780993,,,False,,SRS049959.273002-T1-C
62783876,pgk,pgk,False,171549,gi|325281447|ref|YP_004253989.1| Phosphoglycerate kinase [Odoribacter splanchnicus DSM 220712]
62784306,,,False,,MH0220_GL0020116  [gene]  locus=scaffold100338_4:742:2088:+ [Lack 3'-end] codon-table.11
62785641,,,False,,SRS043701.21192-T1-C
62787575,metK,metK,False,1239,gi|547852296|ref|WP_022259299.1| s-adenosylmethionine synthase [Eubacterium sp. CAG:251]
62789167,,,False,,158944319-stool1_revised_C1034303_1_gene19408 strand:-  start:530 stop:1876 length:1347 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11
62794210,"BN686_02327,BN507_02784,Bache_2980,BN532_01206,BN506_03920,BN594_02771,BN750_00386,BN727_01814,BN464_02544",,False,171549,gi|494406402|ref|WP_007214505.1| inositol-3-phosphate synthase [Bacteroides cellulosilyticus]
62795923,,,False,,SRS077730.134082-T1-C
62799194,"RTO_10500,BN703_01498",,False,186802,"gi|479156649|ref|YP_007786244.1| monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-) [Ruminococcus torques L2-14]"
62799625,,,False,,MH0281_GL0158038  [gene]  locus=scaffold12334_2:2066:3406:- [Complete] codon-table.11
62799825,,,False,,MH0318_GL0040752  [gene]  locus=scaffold81585_2:1:1341:- [Lack both ends] codon-table.11
62801235,"CC1_06270,ELI_2442,BN538_01683,CLK_2279,Sterm_1664,CLM_3281,BN639_00183,Vpar_1270,Spirs_1395,BN545_01947,BPP43_11545,BN568_01503,CBF_2932,Bmur_2651,CK5_30630,RTO_24210,argF,CLI_2941,CLD_1657,CLJ_B3139,CBO2885,BN481_01607,Cbei_1968,B2904_orf2101,CXIVA_03940,BN544_03020,CAETHG_0449,BN503_01826,MELS_0600,BN723_04057,HSIVP1_706,BN583_01125,BN688_01705,BN486_01932,BN552_02122,BN703_02049,BN757_00480,UWK_01308,Closa_1031,BN806_02406,CLB_2849,BN729_02662,Bint_1937,CLJU_c23840,BN814_01277",,False,2,gi|494272658|ref|WP_007157764.1| ornithine carbamoyltransferase [Oribacterium sinus]
62803002,,,False,,DOF010_GL0048612  [gene]  locus=scaffold23863_1:2859:4199:+ [Complete] codon-table.11
62808862,argG,argG,False,186802,gi|547958017|ref|WP_022358444.1| argininosuccinate synthase [Clostridium sp. CAG:43]
62810060,,,False,,SRS050925.136525-T1-C
62811170,,,False,,T2D-91A_GL0085819  [gene]  locus=scaffold395_2:3:1340:+ [Lack both ends] codon-table.11
62811393,,,False,,SRS011271.74635-T1-C
62814802,"CK1_23250,BN807_01221",,False,186802,gi|479154188|ref|YP_007783963.1| Malic enzyme [Ruminococcus sp. SR1/5]
62815561,,,False,,MH0437_GL0011419  [gene]  locus=scaffold66449_1:1:1335:- [Lack both ends] codon-table.11
62816150,,,False,,O2.UC41-1_GL0094295  [gene]  locus=scaffold102495_1:40020:41354:+ [Complete] codon-table.11
62816222,"BN621_01146,BN566_00587,BN531_00462,BN757_02238,RBR_11270,BN653_00732,BN785_01947,BN462_01335",,False,1239,"gi|479151021|ref|YP_007781197.1| Alcohol dehydrogenase, class IV [Ruminococcus bromii L2-63]"
62820934,,,False,,MH0203_GL0229270  [gene]  locus=scaffold24593_13:154:1485:+ [Complete] codon-table.11
62822585,,,False,,SRS055982.148825-T1-C
62823286,,,False,,O2.UC28-1_GL0148840  [gene]  locus=scaffold50217_4:1:1332:- [Lack both ends] codon-table.11
62824325,,,False,,V1.FI36_GL0256658  [gene]  locus=scaffold99120_2:2:1333:- [Lack both ends] codon-table.11
62827638,argG,argG,False,1239,gi|495676686|ref|WP_008401265.1| argininosuccinate synthase [Clostridium sp. L2-50]
62828198,,,False,,MH0421_GL0056372  [gene]  locus=scaffold155938_1:6935:8209:- [Complete] codon-table.11
62831292,,,False,,SRS064645.2836-T1-C
62831512,,,False,,MH0443_GL0049452  [gene]  locus=scaffold41120_2:8141:9403:- [Complete] codon-table.11
62837650,,,False,,O2.UC48-0_GL0260817  [gene]  locus=scaffold3800_1:5828:7153:- [Complete] codon-table.11
62838017,,,False,,V1.CD36-0_GL0038795  [gene]  locus=scaffold278_3:130:1455:- [Complete] codon-table.11
62838032,"BLLJ_1626,BBMN68_1670,BIL_03800,BLNIAS_00364,BLONG_1752",,False,216816,gi|312133929|ref|YP_004001268.1| male-type abc sugar transport system periplasmic component [Bifidobacterium longum subsp. longum BBMN68]
62839504,BN477_02412,BN477_02412,False,1263053,gi|547518109|ref|WP_022104898.1| tetratricopeptide repeat protein [Bacteroides stercoris CAG:120]
62842774,"BN816_01333,BN524_01700",,False,1239,gi|495647351|ref|WP_008371930.1| acetyl-CoA acetyltransferase [Coprococcus comes]
62846781,"BN774_01730,BN561_01567,BN564_01155,BN765_00975",,False,84372,gi|547795162|ref|WP_022205104.1| maltose/maltodextrin transport system substrate-binding protein [Eubacterium sp. CAG:248]
62849874,,,False,,N037A_GL0045321  [gene]  locus=scaffold17935_2:325:1623:- [Complete] codon-table.11
62849941,,,False,,MH0233_GL0020137  [gene]  locus=scaffold45386_12:722:2041:+ [Lack 3'-end] codon-table.11
62850845,,,False,,SRS043411.152172-T1-C
62851468,,,False,,SRS049900.12200-T1-C
62853162,,,False,,V1.FI26_GL0036497  [gene]  locus=scaffold49381_1:4066:5385:+ [Complete] codon-table.11
62853446,BN536_02482,BN536_02482,False,816,gi|494832093|ref|WP_007559855.1| MULTISPECIES: alcohol dehydrogenase [Bacteroides]
62853917,"RBR_13580,BN645_01499,BN749_01127,BN622_00644,BN462_00840,BN774_01237,BN498_00691,EUBELI_01275,BN476_00317,BN526_01042,BN636_01798,BN803_01871,BN765_00611,BN586_01023,Rumal_3116,BN508_01557,BN583_01809,BN714_00414,BN720_01684,BN504_01262,BN737_01907,CC1_11250,BN808_01133,BN788_00840,BN525_01525,BN547_01942,ES1_16300,BN572_01941,BN718_01817,EUS_15430,BN611_00986,BN798_02154,BN816_00596,BN621_00022,BN596_01926,BN561_01599,BN699_01599,BN564_01016,BN555_02461",,False,2,gi|548231777|ref|WP_022450427.1| isocitrate dehydrogenase [NADP] [Roseburia sp. CAG:303]
62854146,,,False,,N085A_GL0033933  [gene]  locus=scaffold7990_1:13514:14833:+ [Complete] codon-table.11
62860561,"BN610_01267,tufA,tuf1,BN674_00749,BN577_00907,HA1_14072,BN712_00425,tuf_2,tufB,tuf_1,NT05LI_3244,BN780_00570,BN624_00015,tuf2,tuf",,False,131567,gi|542687832|ref|YP_008519765.1| elongation factor Tu (chloroplast) [Nannochloropsis salina]
62862465,,,False,,SRS051882.43322-T1-C
62864795,"BN639_01811,BN552_02235,CK5_16940",,False,186802,"D4LQP2|CK5_16940 monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-) [Ruminococcus obeum A2-162]"
62865184,,,False,,SRS012273.238740-T1-C
62872850,,,False,,O2.UC48-0_GL0168439  [gene]  locus=scaffold115111_1:2:781:+ [Lack both ends] codon-table.11
62874585,,,False,,O2.UC11-1_GL0167133  [gene]  locus=scaffold52928_3:1:1311:- [Lack both ends] codon-table.11
62875093,,,False,,N037A_GL0020200  [gene]  locus=scaffold22877_2:767:1999:- [Complete] codon-table.11
62880763,BN808_00499,BN808_00499,False,1262845,gi|547909007|ref|WP_022312251.1| flagellin and related hook-associated proteins [Clostridium sp. CAG:91]
62881856,,,False,,MH0428_GL0061904  [gene]  locus=scaffold88676_4:13688:14908:- [Complete] codon-table.11
62881914,,,False,,MH0451_GL0170329  [gene]  locus=scaffold14778_4:50493:51800:+ [Complete] codon-table.11
62882571,,,False,,O2.UC56-2_GL0109855  [gene]  locus=scaffold12485_11:119:1426:- [Complete] codon-table.11
62883525,"FPR_01370,FP2_24740,BN792_00227",,False,541000,"D4K0J2|FP2_24740 carbohydrate ABC transporter ATP-binding protein, CUT1 family (TC 3.A.1.1.-) [Faecalibacterium prausnitzii L2-6]"
62883931,,,False,,SRS020328.249534-T1-C
62884063,"BN509_01004,BN762_01725,BVU_3297,BN728_02378,BN536_02258",,False,816,gi|511023230|ref|WP_016277537.1| hypothetical protein [Bacteroides massiliensis]
62887159,BN690_02443,BN690_02443,False,1262758,gi|547760963|ref|WP_022173194.1| cobalt chelatase (CbiK) [Blautia sp. CAG:52]
62889250,,,False,,MH0434_GL0192525  [gene]  locus=scaffold51842_4:27087:28391:+ [Complete] codon-table.11
62890013,metK,metK,False,541000,gi|518507864|ref|WP_019678071.1| S-adenosylmethionine synthetase [Ruminococcus flavefaciens]
62890794,,,False,,V1.FI18_GL0031157  [gene]  locus=C732737_1:1:1305:+ [Lack 5'-end] codon-table.11
62891528,,,False,,NLM015_GL0063364  [gene]  locus=scaffold28706_4:12393:13697:- [Complete] codon-table.11
62892106,"BN806_01947,BN514_00964,BN652_00064",,False,1239,gi|547860868|ref|WP_022267515.1| putative uncharacterized protein [Firmicutes bacterium CAG:424]
62896073,,,False,,20_GL0108178_1_1271_+
62898460,"BN703_01907,BN671_01549,BN806_01163,CK1_12040,BN499_00130,RTO_17670,CK5_24860,BN514_02025,BN552_02297,BN568_01202,BN747_01821,BN708_01425,BN639_02224,BN690_01877",,False,1239,gi|491567825|ref|WP_005425410.1| phosphotransacetylase [[Ruminococcus] obeum]
62900740,"FP2_20570,FPR_29610,BN792_01779",,False,541000,"D1PJ75|SUBVAR_04395 acyl-CoA dehydrogenase, C-terminal domain protein [Subdoligranulum variabile DSM 15176]"
62902575,,,False,,MH0217_GL0172923  [gene]  locus=scaffold97955_4:3:1301:- [Lack both ends] codon-table.11
62903914,,,False,,MH0385_GL0204081  [gene]  locus=scaffold6305_15:3:1301:+ [Lack both ends] codon-table.11
62907054,,,False,,SRS017191.155938-T1-C
62911175,tig,tig,False,1262757,gi|548243305|ref|WP_022461348.1| trigger factor [Blautia sp. CAG:37]
62913900,"BN729_00089,BN806_00182,CK5_22290",,False,186802,tr|R5HPJ8|R5HPJ8_9FIRM ABC transporter solute-binding protein OS=Ruminococcus sp. CAG:60 GN=BN729_00089 PE=4 SV=1
62915203,"tuf,TL13_0553",,False,186826,"gi|446249704|ref|WP_000327559.1| elongation factor Tu, partial [Streptococcus agalactiae]"
62919140,,,False,,6-6_GL0014760_1_687_+
62920920,tig,tig,False,2,tr|R7BWP6|R7BWP6_9FIRM Trigger factor OS=Firmicutes bacterium CAG:270 GN=tig PE=3 SV=1
62923262,,,False,,T2D-20A_GL0090680  [gene]  locus=C597364_1:1:1293:- [Lack 3'-end] codon-table.11
62925699,"BXY_46910,BDI_1944,AL1_22030,BN675_01800,BN529_00856,BN744_01592,BN686_00009,BN560_00178,BN604_03350,Bcop_0929,BN458_01793,fbaA,BN702_00472,BN576_00294,BN772_00960,BN759_00232,BN594_02747,BN669_01717,BVU_1671,BN777_00606,BN473_01769,BN728_01866,BN644_02904,Bacsa_1888,BN523_00406,BN711_01435,BN477_00483,BN750_00032,BN773_01048,BN646_01147,BN471_01853,BN800_00905,BN805_01942,BN487_00331,BN465_00990,BN585_00528,BN464_01240,BN727_02621,BN659_01118,BARVI_09105,BN541_03489,BN762_02247,BN507_02650,BN509_01462,fba,BN543_00812,BT_1691,BN472_01337,BN707_02367,BN506_00747,BN456_00984,BN736_00565,BN655_01841,BN760_01831,BN530_00921,BN666_00720,Bache_1679,BF3299,BN697_01607,BN612_00281",,False,2,"gi|497013840|ref|WP_009437676.1| fructose-1,6-bisphosphate aldolase, class II [Prevotella sp. oral taxon 473]"
62926562,,,False,,SRS045713.144408-T1-C
62926584,"BN561_00753,EUBREC_3396",,False,1730,gi|238925739|ref|YP_002939256.1| hypothetical protein EUBREC_3396 [Eubacterium rectale ATCC 33656]
62928325,,,False,89153,C0C6S4|CLOHYLEM_07813 hypothetical protein [Clostridium hylemonae DSM 15053]
62928578,,,False,,MC-6-2_GL0080254_1_762_+
62931402,ackA,ackA,False,186802,gi|479157247|ref|YP_007786842.1| acetate kinase [Ruminococcus torques L2-14]
62936292,"FP2_20600,BN792_01776,FPR_29580",,False,216851,gi|479173250|ref|YP_007801437.1| acetyl-CoA acetyltransferases [Faecalibacterium prausnitzii SL3/3]
62937412,,,False,,O2.UC52-0_GL0064520  [gene]  locus=scaffold85829_2:16:1302:- [Complete] codon-table.11
62941522,metK,metK,False,1262963,tr|R6CL53|R6CL53_9FIRM S-adenosylmethionine synthase OS=Ruminococcus sp. CAG:579 GN=metK PE=3 SV=1
62942343,,,False,,MH0189_GL0036885  [gene]  locus=scaffold61017_8:2:1081:+ [Lack both ends] codon-table.11
62943215,,,False,,MH0268_GL0195651  [gene]  locus=scaffold51228_1:3:1286:+ [Lack 5'-end] codon-table.11
62943474,"BN774_01144,BN484_00978,BN596_01737,BN546_01878,BN653_01080,BN691_00695,BN550_00599,BN572_00741,BN606_02065,RO1_27430,BN648_01421,BN767_00119,BN627_02079,BN486_01286,RBR_11180,BN634_00185,EUBREC_1522,BN500_00974,BN635_00970,BN547_01231,BN731_01056,BN680_00020,BN765_00330,RHOM_05165,BN810_00741,BN621_00194,BN690_00046,BN730_00900,ROI_38900,BN716_01430,BN485_00818,BN632_00940,FP2_02530,BN671_00416,BN640_00935,BN699_00096,BN782_02376,BN630_02325,BN661_00399,BN724_01142,BN633_01084,BN504_01454,Tresu_1528,BN808_01763,BN600_00267,BN499_02328,BN637_00745,BN598_00496,BN593_00257,BN619_01283,BN476_01223,BN741_01981,BN531_00040,BN766_01406,Olsu_1270,RTO_17440,BN739_00458,BN746_01836,EUBELI_01190,BN647_00534,BN479_01150,BN626_00107,BN501_01607,CK3_33100,BN631_00566,BN568_02323,BN615_01412,BN577_00998,Apar_0924,BN586_01129,BN662_00183,BN565_01110,gap,EubceDRAFT1_0831,BN753_00633,BN718_01906,BN519_01116,BN670_00581,BN457_01020,BN638_00979,BN462_01343,CK1_33930,BN770_00410,BN589_01014,BN569_01143,BN470_01195,BN719_01766,BN818_01802,BN710_00778,BN771_00512,BN714_00963,EUR_09400,BN580_01311,BN652_01467,Rumal_0627,ES1_19200,BN688_00821,CK5_07080,CIY_14530,BN599_00884,FPR_26170,BN524_00431,CL2_29530,Closa_0829,BN481_00467,BN788_02164,BN743_02056,BN544_01138,BN511_01216,BN498_01682,BN622_00137,BN789_01526,CLS_28890,EUS_12130,BN555_00669,BN749_01462,RUM_14330,BN717_00152,BN757_00385,BN687_02214,MHY_27460,BN651_00030,BN518_01202,CC1_18630,BN734_01638,BN564_01048,BN645_01570,BN797_01171,BN611_01732,BN618_01818,BN737_02353,ERE_15630,BN605_01065,BN708_02033,BN566_00661,BN561_01304",,False,2,gi|547831962|ref|WP_022239938.1| glyceraldehyde-3-phosphate dehydrogenase [Lachnospiraceae bacterium CAG:364]
62946388,,,False,,V1.FI17_GL0012982  [gene]  locus=scaffold22260_2:1018:2301:+ [Complete] codon-table.11
62952131,"BN541_02937,BN821_00569,BN594_01188,BXY_00560,BN750_00041,BN506_03197,BN461_00622,AL1_02750,BN666_02524,BN696_01659,BN532_00688,BN509_00438,BN607_00915,BN659_02114,BN507_00003,BN523_01989,BVU_3055,BN464_00388,BN644_02795,BN772_01481,BN711_00790,BN800_01426,BN697_00250,BN728_02851,Bache_2035,BN477_02124,BN727_01211,BN604_00525,BT_0488,BN744_01310,BN536_01103,BN535_01007,BN543_00760",,False,2,gi|511012878|ref|WP_016267276.1| 2-dehydro-3-deoxygluconokinase [Bacteroides thetaiotaomicron]
62955279,ychF,ychF,False,1239,gi|545412580|ref|WP_021651632.1| GTP-binding protein YchF [Blautia sp. KLE 1732]
62955720,,,False,487173,"gi|496136124|ref|WP_008860631.1| hypothetical protein, partial [Dialister succinatiphilus]"
62956017,ackA,ackA,False,816,gi|547823664|ref|WP_022232027.1| acetate kinase [Bacteroides sp. CAG:443]
62962671,"BN655_01226,BN777_01195,BN689_01044,BN702_00034,BN760_00552",,False,171549,gi|496055101|ref|WP_008779608.1| MULTISPECIES: galactokinase [Bacteroidales]
62962772,,,False,,SRS045645.148369-T1-C
62964438,,,False,,SZEY-68A_GL0080613  [gene]  locus=scaffold175_2:1243:2520:+ [Complete] codon-table.11
62964712,,,False,,T2D-45A_GL0101538  [gene]  locus=scaffold45513_3:1:1278:- [Lack 3'-end] codon-table.11
62966887,,,False,,MH0116_GL0110882  [gene]  locus=C1383325_1:1:1275:+ [Lack 5'-end] codon-table.11
62973949,,,False,,764062976-stool1_revised_scaffold25587_1_gene116092 strand:-  start:3 stop:1277 length:1275 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
62974001,,,False,,764588959-stool1_revised_C810389_1_gene49288 strand:+  start:2 stop:1276 length:1275 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11
62974897,BN806_01085,BN806_01085,False,1263,gi|495983340|ref|WP_008707919.1| MULTISPECIES: conserved hypothetical protein [Ruminococcus]
62977833,pgk,pgk,False,186802,gi|496025515|ref|WP_008750022.1| phosphoglycerate kinase [Lachnoanaerobaculum saburreum]
62977865,"BN821_00672,BT_3892,BN728_01085,BN773_00948,BN686_02574,BF3997,BN594_01398,BN496_01220,BXY_30060,BN567_00558,BN510_00917,BN535_01661,BN507_02876,BN741_00854,BN669_02586,BF9343_3671,BVU_0269,BF638R_3846,BN800_00742,BN536_00638,BN707_00663,BN477_01522,BN772_00045,BN607_00298,BN644_01354,BN532_01454,BN541_00863,BN697_00862,Bache_0133,BN637_02132,BN464_00806,BN691_01782",,False,171549,gi|490443789|ref|WP_004314728.1| branched-chain amino acid aminotransferase [Bacteroides xylanisolvens]
62980033,ackA,ackA,False,541000,D1PLM7|SUBVAR_05244 acetate kinase [Subdoligranulum variabile DSM 15176]
62981262,,,False,,N044A_GL0024618  [gene]  locus=scaffold23953_2:1:1272:+ [Lack 5'-end] codon-table.11
62981354,,,False,,SZEY-37A_GL0073870  [gene]  locus=scaffold3172_1:5306:6577:- [Complete] codon-table.11
62981824,BN625_01768,BN625_01768,False,1262869,gi|548135335|ref|WP_022383246.1| putative S-layer y domain protein [Dialister sp. CAG:357]
62986062,,,False,,SRS021484.141323-T1-C
62988075,,,False,,SRS017433.126348-T1-C
62990586,,,False,,159632143-stool1_revised_scaffold2044_1_gene146333 strand:+  start:3 stop:1271 length:1269 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11
62992668,,,False,,MH0074_GL0057501  [gene]  locus=scaffold10010_1:26:1288:- [Complete] codon-table.11
62992834,,,False,,SRS016753.20192-T1-C
62996398,"BN731_01602,BN673_01928,BN510_02238,HMPREF0669_00315,BN637_01538",,False,838,gi|495841910|ref|WP_008566489.1| galactokinase [Prevotella maculosa]
62997398,,,False,,SRS015065.67025-T1-C
62997598,"BN687_00359,EUR_03530,BN572_00733,BN500_00345,BN789_01735,CL3_07570,RO1_16590,ERE_22560,BN626_02455,BN498_00335,RHOM_02775,BN565_02491,BN730_01766,bcd,BN482_02160,BN518_00606,CL2_10550,BN724_00260,BN547_00475,BN524_01593,BN662_02119,BN484_01127,BN508_02167,BN606_01688,BN593_01378,BN479_01913,BN699_02476,CK3_18870,BN771_01301,BN476_01360,BN737_00074,BN555_00486,CLS_36820,BN648_02230,BN562_01523,BN600_02031,BN512_01621,BN525_00857,BN749_00804,BN751_00519,BN569_00601,ROI_30670,BN583_01452,EUBREC_0735,BN808_01454",,False,2,gi|547292571|ref|WP_022025326.1| acyl-CoA dehydrogenases [Clostridium sp. CAG:75]
62997742,BN536_01128,BN536_01128,False,816,tr|R5W0A1|R5W0A1_9BACE Uncharacterized protein OS=Bacteroides plebeius CAG:211 GN=BN536_01128 PE=3 SV=1
63001609,,,False,,SRS014923.110139-T1-C
